user_id,place_id,place_name,name,rating,types
1180,313,Kantipur Art Gallery,Kantipur Art Gallery,5,"art_gallery, point_of_interest, establishment"
1181,314,Nepalian Art,Nepalian Art,5,"art_gallery, point_of_interest, establishment"
1182,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1183,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1184,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1185,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1186,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
479,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1187,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1188,315,The Art Gallery Cafe,The Art Gallery Cafe,5,"art_gallery, cafe, store, food, point_of_interest, establishment"
1189,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1190,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
235,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
1191,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
1192,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
1193,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
1194,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,2,"art_gallery, store, point_of_interest, establishment"
1195,316,Kumari Gift & Art Gallery,Kumari Gift & Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1196,317,"Nabin Art Creation, New Buspark","Nabin Art Creation, New Buspark",5,"art_gallery, point_of_interest, establishment"
1197,317,"Nabin Art Creation, New Buspark","Nabin Art Creation, New Buspark",5,"art_gallery, point_of_interest, establishment"
1198,318,Anush Art Gallery,Anush Art Gallery,5,"art_gallery, point_of_interest, establishment"
1199,318,Anush Art Gallery,Anush Art Gallery,5,"art_gallery, point_of_interest, establishment"
1200,319,Yang Yang Thanka Art Private Limited,Yang Yang Thanka Art Private Limited,5,"art_gallery, point_of_interest, establishment"
1201,319,Yang Yang Thanka Art Private Limited,Yang Yang Thanka Art Private Limited,5,"art_gallery, point_of_interest, establishment"
1202,319,Yang Yang Thanka Art Private Limited,Yang Yang Thanka Art Private Limited,1,"art_gallery, point_of_interest, establishment"
1203,319,Yang Yang Thanka Art Private Limited,Yang Yang Thanka Art Private Limited,5,"art_gallery, point_of_interest, establishment"
1204,320,Dangol's Bird Art Gallery & art institute,Dangol's Bird Art Gallery & art institute,4,"art_gallery, point_of_interest, establishment"
1205,320,Dangol's Bird Art Gallery & art institute,Dangol's Bird Art Gallery & art institute,5,"art_gallery, point_of_interest, establishment"
1206,320,Dangol's Bird Art Gallery & art institute,Dangol's Bird Art Gallery & art institute,5,"art_gallery, point_of_interest, establishment"
1207,320,Dangol's Bird Art Gallery & art institute,Dangol's Bird Art Gallery & art institute,5,"art_gallery, point_of_interest, establishment"
1208,320,Dangol's Bird Art Gallery & art institute,Dangol's Bird Art Gallery & art institute,5,"art_gallery, point_of_interest, establishment"
1209,320,Dangol's Bird Art Gallery & art institute,Dangol's Bird Art Gallery & art institute,3,"art_gallery, point_of_interest, establishment"
1210,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1211,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1212,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1148,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1213,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1214,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1215,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1216,322,21st century art gallery,21st century art gallery,5,"art_gallery, museum, point_of_interest, establishment"
1217,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1218,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1219,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1220,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1221,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1222,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1223,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1224,323,Rincheling Thanka Gallery and Art School,Rincheling Thanka Gallery and Art School,5,"art_gallery, point_of_interest, establishment"
1225,326,Atelier 2 Fine Art Gallery,Atelier 2 Fine Art Gallery,5,"art_gallery, museum, point_of_interest, establishment"
1226,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,4,"museum, point_of_interest, store, establishment"
1227,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1228,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1229,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1230,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1231,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1232,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1233,327,Lapis Thanka & Art Gallery Shop,Lapis Thanka & Art Gallery Shop,5,"museum, point_of_interest, store, establishment"
1234,328,Bhav Art Gallery,Bhav Art Gallery,2,"art_gallery, point_of_interest, establishment"
1235,328,Bhav Art Gallery,Bhav Art Gallery,5,"art_gallery, point_of_interest, establishment"
1236,328,Bhav Art Gallery,Bhav Art Gallery,5,"art_gallery, point_of_interest, establishment"
1237,328,Bhav Art Gallery,Bhav Art Gallery,4,"art_gallery, point_of_interest, establishment"
1238,329,Rainbow Thanka Gallery,Rainbow Thanka Gallery,5,"art_gallery, museum, point_of_interest, store, establishment"
1239,329,Rainbow Thanka Gallery,Rainbow Thanka Gallery,5,"art_gallery, museum, point_of_interest, store, establishment"
303,331,Reva Art Gallery,Reva Art Gallery,4,"art_gallery, point_of_interest, establishment"
1240,331,Reva Art Gallery,Reva Art Gallery,5,"art_gallery, point_of_interest, establishment"
1241,331,Reva Art Gallery,Reva Art Gallery,5,"art_gallery, point_of_interest, establishment"
1242,331,Reva Art Gallery,Reva Art Gallery,5,"art_gallery, point_of_interest, establishment"
1243,331,Reva Art Gallery,Reva Art Gallery,5,"art_gallery, point_of_interest, establishment"
1244,331,Reva Art Gallery,Reva Art Gallery,5,"art_gallery, point_of_interest, establishment"
420,331,Reva Art Gallery,Reva Art Gallery,4,"art_gallery, point_of_interest, establishment"
1245,331,Reva Art Gallery,Reva Art Gallery,5,"art_gallery, point_of_interest, establishment"
1246,333,Classic gallery,Classic gallery,5,"art_gallery, point_of_interest, establishment"
180,333,Classic gallery,Classic gallery,5,"art_gallery, point_of_interest, establishment"
1247,333,Classic gallery,Classic gallery,5,"art_gallery, point_of_interest, establishment"
1248,333,Classic gallery,Classic gallery,4,"art_gallery, point_of_interest, establishment"
1249,333,Classic gallery,Classic gallery,5,"art_gallery, point_of_interest, establishment"
1250,333,Classic gallery,Classic gallery,5,"art_gallery, point_of_interest, establishment"
1251,333,Classic gallery,Classic gallery,4,"art_gallery, point_of_interest, establishment"
286,333,Classic gallery,Classic gallery,4,"art_gallery, point_of_interest, establishment"
1252,334,Dipak Art Gallery,Dipak Art Gallery,5,"art_gallery, point_of_interest, establishment"
1253,335,AS Handicrafts & Art Gallery,AS Handicrafts & Art Gallery,5,"art_gallery, point_of_interest, establishment"
1254,335,AS Handicrafts & Art Gallery,AS Handicrafts & Art Gallery,5,"art_gallery, point_of_interest, establishment"
1255,336,Araniko Newa And Traditional Arts,Araniko Newa And Traditional Arts,5,"art_gallery, point_of_interest, establishment"
1256,336,Araniko Newa And Traditional Arts,Araniko Newa And Traditional Arts,5,"art_gallery, point_of_interest, establishment"
1257,336,Araniko Newa And Traditional Arts,Araniko Newa And Traditional Arts,5,"art_gallery, point_of_interest, establishment"
33,307,Himalayan Art Gallery Jhamsikhel,Himalayan Arts/Thangka Gallery,4,"art_gallery, store, point_of_interest, establishment"
1258,307,Himalayan Art Gallery Jhamsikhel,Himalayan Arts/Thangka Gallery,5,"art_gallery, store, point_of_interest, establishment"
718,307,Himalayan Art Gallery Jhamsikhel,Himalayan Arts/Thangka Gallery,4,"art_gallery, store, point_of_interest, establishment"
1259,307,Himalayan Art Gallery Jhamsikhel,Himalayan Arts/Thangka Gallery,5,"art_gallery, store, point_of_interest, establishment"
1260,307,Himalayan Art Gallery Jhamsikhel,Himalayan Arts/Thangka Gallery,3,"art_gallery, store, point_of_interest, establishment"
1261,339,ADVENTURE ART GALLERY,ADVENTURE ART GALLERY,5,"art_gallery, museum, point_of_interest, store, establishment"
1262,339,ADVENTURE ART GALLERY,ADVENTURE ART GALLERY,5,"art_gallery, museum, point_of_interest, store, establishment"
1263,340,Mithila Things Art gallery,Mithila Things Art gallery,5,"art_gallery, point_of_interest, establishment"
1264,340,Mithila Things Art gallery,Mithila Things Art gallery,5,"art_gallery, point_of_interest, establishment"
1265,340,Mithila Things Art gallery,Mithila Things Art gallery,5,"art_gallery, point_of_interest, establishment"
1266,340,Mithila Things Art gallery,Mithila Things Art gallery,5,"art_gallery, point_of_interest, establishment"
1263,340,Mithila Things Art gallery,Mithila Things Art gallery,5,"art_gallery, point_of_interest, establishment"
1267,342,Gallery of Creatives,Gallery of Creatives,4,"art_gallery, point_of_interest, establishment"
565,342,Gallery of Creatives,Gallery of Creatives,4,"art_gallery, point_of_interest, establishment"
1268,342,Gallery of Creatives,Gallery of Creatives,5,"art_gallery, point_of_interest, establishment"
1269,342,Gallery of Creatives,Gallery of Creatives,1,"art_gallery, point_of_interest, establishment"
1270,342,Gallery of Creatives,Gallery of Creatives,4,"art_gallery, point_of_interest, establishment"
1271,342,Gallery of Creatives,Gallery of Creatives,1,"art_gallery, point_of_interest, establishment"
1272,342,Gallery of Creatives,Gallery of Creatives,5,"art_gallery, point_of_interest, establishment"
1273,342,Gallery of Creatives,Gallery of Creatives,5,"art_gallery, point_of_interest, establishment"
1274,347,Prints of Nepali Art,Prints of Nepali Art,5,"art_gallery, point_of_interest, establishment"
1275,347,Prints of Nepali Art,Prints of Nepali Art,5,"art_gallery, point_of_interest, establishment"
1276,350,Zorig Thangka Gallery,Zorig Thangka Gallery,5,"art_gallery, point_of_interest, store, establishment"
1277,350,Zorig Thangka Gallery,Zorig Thangka Gallery,5,"art_gallery, point_of_interest, store, establishment"
1278,350,Zorig Thangka Gallery,Zorig Thangka Gallery,5,"art_gallery, point_of_interest, store, establishment"
1279,350,Zorig Thangka Gallery,Zorig Thangka Gallery,4,"art_gallery, point_of_interest, store, establishment"
1282,353,Newa Gallery,Newa Gallery,5,"art_gallery, home_goods_store, point_of_interest, store, establishment"
47,359,Brass and Bronze Museum,Brass and Bronze Museum,1,"museum, point_of_interest, establishment"
48,359,Brass and Bronze Museum,Brass and Bronze Museum,5,"museum, point_of_interest, establishment"
49,359,Brass and Bronze Museum,Brass and Bronze Museum,5,"museum, point_of_interest, establishment"
50,359,Brass and Bronze Museum,Brass and Bronze Museum,3,"museum, point_of_interest, establishment"
51,359,Brass and Bronze Museum,Brass and Bronze Museum,3,"museum, point_of_interest, establishment"
52,359,Brass and Bronze Museum,Brass and Bronze Museum,5,"museum, point_of_interest, establishment"
53,359,Brass and Bronze Museum,Brass and Bronze Museum,5,"museum, point_of_interest, establishment"
54,359,Brass and Bronze Museum,Brass and Bronze Museum,5,"museum, point_of_interest, establishment"
1283,360,"Falaicha Art,Culture And Museum Stay","Falaicha Art,Culture And Museum Stay",5,"museum, point_of_interest, establishment"
1286,363,The City Museum Kathmandu,The City Museum Kathmandu,1,"art_gallery, museum, point_of_interest, establishment"
1287,363,The City Museum Kathmandu,The City Museum Kathmandu,1,"art_gallery, museum, point_of_interest, establishment"
1288,363,The City Museum Kathmandu,The City Museum Kathmandu,5,"art_gallery, museum, point_of_interest, establishment"
1289,363,The City Museum Kathmandu,The City Museum Kathmandu,3,"art_gallery, museum, point_of_interest, establishment"
1290,363,The City Museum Kathmandu,The City Museum Kathmandu,3,"art_gallery, museum, point_of_interest, establishment"
1291,363,The City Museum Kathmandu,The City Museum Kathmandu,2,"art_gallery, museum, point_of_interest, establishment"
218,364,Aviation Museum,Aviation Museum,5,"museum, tourist_attraction, point_of_interest, establishment"
455,364,Aviation Museum,Aviation Museum,5,"museum, tourist_attraction, point_of_interest, establishment"
1292,364,Aviation Museum,Aviation Museum,3,"museum, tourist_attraction, point_of_interest, establishment"
1293,364,Aviation Museum,Aviation Museum,4,"museum, tourist_attraction, point_of_interest, establishment"
1294,364,Aviation Museum,Aviation Museum,5,"museum, tourist_attraction, point_of_interest, establishment"
1295,364,Aviation Museum,Aviation Museum,3,"museum, tourist_attraction, point_of_interest, establishment"
690,364,Aviation Museum,Aviation Museum,4,"museum, tourist_attraction, point_of_interest, establishment"
1296,364,Aviation Museum,Aviation Museum,5,"museum, tourist_attraction, point_of_interest, establishment"
281,365,Military Museum,Military Museum,5,"tourist_attraction, museum, point_of_interest, establishment"
1297,365,Military Museum,Military Museum,4,"tourist_attraction, museum, point_of_interest, establishment"
1298,365,Military Museum,Military Museum,5,"tourist_attraction, museum, point_of_interest, establishment"
466,365,Military Museum,Military Museum,4,"tourist_attraction, museum, point_of_interest, establishment"
152,365,Military Museum,Military Museum,5,"tourist_attraction, museum, point_of_interest, establishment"
1299,365,Military Museum,Military Museum,4,"tourist_attraction, museum, point_of_interest, establishment"
1300,365,Military Museum,Military Museum,5,"tourist_attraction, museum, point_of_interest, establishment"
1301,365,Military Museum,Military Museum,4,"tourist_attraction, museum, point_of_interest, establishment"
1302,366,Birendra Museum,Birendra Museum,4,"museum, point_of_interest, establishment"
1303,366,Birendra Museum,Birendra Museum,1,"museum, point_of_interest, establishment"
1304,366,Birendra Museum,Birendra Museum,5,"museum, point_of_interest, establishment"
1305,366,Birendra Museum,Birendra Museum,4,"museum, point_of_interest, establishment"
1306,366,Birendra Museum,Birendra Museum,5,"museum, point_of_interest, establishment"
1307,366,Birendra Museum,Birendra Museum,5,"museum, point_of_interest, establishment"
1308,367,Tribhuvan Museum,Tribhuvan Museum,5,"museum, point_of_interest, establishment"
1309,367,Tribhuvan Museum,Tribhuvan Museum,4,"museum, point_of_interest, establishment"
1318,370,Purna Museum of Newa Art,Purna Museum of Newa Art,5,"museum, point_of_interest, establishment"
1319,370,Purna Museum of Newa Art,Purna Museum of Newa Art,5,"museum, point_of_interest, establishment"
1320,370,Purna Museum of Newa Art,Purna Museum of Newa Art,5,"museum, point_of_interest, establishment"
1321,371,RICH museum of Craft and Design,RICH museum of Craft and Design,4,"museum, point_of_interest, establishment"
1322,371,RICH museum of Craft and Design,RICH museum of Craft and Design,5,"museum, point_of_interest, establishment"
1323,372,Limbu Museum,Limbu Museum,1,"museum, point_of_interest, establishment"
1324,372,Limbu Museum,Limbu Museum,2,"museum, point_of_interest, establishment"
1325,372,Limbu Museum,Limbu Museum,3,"museum, point_of_interest, establishment"
329,372,Limbu Museum,Limbu Museum,5,"museum, point_of_interest, establishment"
1326,372,Limbu Museum,Limbu Museum,2,"museum, point_of_interest, establishment"
1327,372,Limbu Museum,Limbu Museum,5,"museum, point_of_interest, establishment"
938,372,Limbu Museum,Limbu Museum,3,"museum, point_of_interest, establishment"
1328,372,Limbu Museum,Limbu Museum,5,"museum, point_of_interest, establishment"
1329,374,Newa stone craft,Newa stone craft,4,"museum, point_of_interest, establishment"
1330,374,Newa stone craft,Newa stone craft,5,"museum, point_of_interest, establishment"
1331,374,Newa stone craft,Newa stone craft,5,"museum, point_of_interest, establishment"
1332,377,Khukuri house gallery,Khukuri house gallery,5,"museum, point_of_interest, establishment"
1333,378,NIRVANA THANGKA GALLERY,NIRVANA THANGKA GALLERY,4,"museum, point_of_interest, establishment"
1334,378,NIRVANA THANGKA GALLERY,NIRVANA THANGKA GALLERY,5,"museum, point_of_interest, establishment"
1335,378,NIRVANA THANGKA GALLERY,NIRVANA THANGKA GALLERY,1,"museum, point_of_interest, establishment"
1336,379,PEACE GALLERY IMPEX,PEACE GALLERY IMPEX,4,"museum, point_of_interest, establishment"
1337,380,TARA ART CONCERN,TARA ART CONCERN,5,"museum, point_of_interest, establishment"
1338,381,Shakya Siddhartha Thanka Painting School,Shakya Siddhartha Thanka Painting School,5,"museum, point_of_interest, establishment"
1339,381,Shakya Siddhartha Thanka Painting School,Shakya Siddhartha Thanka Painting School,5,"museum, point_of_interest, establishment"
1340,381,Shakya Siddhartha Thanka Painting School,Shakya Siddhartha Thanka Painting School,5,"museum, point_of_interest, establishment"
1341,382,Gyanlal Handcraft,Gyanlal Handcraft,5,"museum, point_of_interest, establishment"
1342,382,Gyanlal Handcraft,Gyanlal Handcraft,5,"museum, point_of_interest, establishment"
1343,382,Gyanlal Handcraft,Gyanlal Handcraft,5,"museum, point_of_interest, establishment"
1344,382,Gyanlal Handcraft,Gyanlal Handcraft,2,"museum, point_of_interest, establishment"
1345,382,Gyanlal Handcraft,Gyanlal Handcraft,5,"museum, point_of_interest, establishment"
1345,382,Gyanlal Handcraft,Gyanlal Handcraft,5,"museum, point_of_interest, establishment"
1346,382,Gyanlal Handcraft,Gyanlal Handcraft,5,"museum, point_of_interest, establishment"
1349,388,Adi Buddha Handicraft,Adi Buddha Handicraft,1,"museum, point_of_interest, establishment"
1350,389,The Unique Handicraft अनुपम हस्तकला,The Unique Handicraft anaupama hasatakalaa,4,"museum, point_of_interest, establishment"
1326,389,The Unique Handicraft अनुपम हस्तकला,The Unique Handicraft anaupama hasatakalaa,1,"museum, point_of_interest, establishment"
928,391,Utpala Arts,Utpala Arts,5,"museum, point_of_interest, store, establishment"
214,391,Utpala Arts,Utpala Arts,5,"museum, point_of_interest, store, establishment"
1351,391,Utpala Arts,Utpala Arts,4,"museum, point_of_interest, store, establishment"
1352,393,Pwasya Metal Craft,Pwasya Metal Craft,5,"museum, point_of_interest, establishment"
1353,393,Pwasya Metal Craft,Pwasya Metal Craft,5,"museum, point_of_interest, establishment"
1354,393,Pwasya Metal Craft,Pwasya Metal Craft,5,"museum, point_of_interest, establishment"
1355,393,Pwasya Metal Craft,Pwasya Metal Craft,5,"museum, point_of_interest, establishment"
1356,395,Ashoka Handicrafts,Ashoka Handicrafts,5,"art_gallery, museum, point_of_interest, store, establishment"
1357,397,Manang Culture Museum,Manang Culture Museum,2,"museum, point_of_interest, establishment"
1358,397,Manang Culture Museum,Manang Culture Museum,5,"museum, point_of_interest, establishment"
1359,397,Manang Culture Museum,Manang Culture Museum,4,"museum, point_of_interest, establishment"
1360,397,Manang Culture Museum,Manang Culture Museum,4,"museum, point_of_interest, establishment"
1361,397,Manang Culture Museum,Manang Culture Museum,5,"museum, point_of_interest, establishment"
1362,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,5,"museum, point_of_interest, establishment"
1363,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,5,"museum, point_of_interest, establishment"
1364,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,4,"museum, point_of_interest, establishment"
1365,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,5,"museum, point_of_interest, establishment"
1366,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,4,"museum, point_of_interest, establishment"
1367,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,4,"museum, point_of_interest, establishment"
1368,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,5,"museum, point_of_interest, establishment"
1369,398,Shiv Temple Lalparsa Ghat,Shiv Temple Lalparsa Ghat,5,"museum, point_of_interest, establishment"
1370,400,Tarakhase pokhari,Tarakhase pokhari,3,"museum, point_of_interest, establishment"
1371,400,Tarakhase pokhari,Tarakhase pokhari,2,"museum, point_of_interest, establishment"
1372,400,Tarakhase pokhari,Tarakhase pokhari,3,"museum, point_of_interest, establishment"
1373,400,Tarakhase pokhari,Tarakhase pokhari,4,"museum, point_of_interest, establishment"
1374,400,Tarakhase pokhari,Tarakhase pokhari,5,"museum, point_of_interest, establishment"
580,400,Tarakhase pokhari,Tarakhase pokhari,3,"museum, point_of_interest, establishment"
1375,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,5,"tourist_attraction, museum, point_of_interest, establishment"
1376,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,5,"tourist_attraction, museum, point_of_interest, establishment"
587,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,5,"tourist_attraction, museum, point_of_interest, establishment"
567,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,4,"tourist_attraction, museum, point_of_interest, establishment"
1377,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,5,"tourist_attraction, museum, point_of_interest, establishment"
1378,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,5,"tourist_attraction, museum, point_of_interest, establishment"
136,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,4,"tourist_attraction, museum, point_of_interest, establishment"
812,27,Sindhuli Gadhi War Museum,Sindhuli Gadhi Small Fort,4,"tourist_attraction, museum, point_of_interest, establishment"
1379,405,Everest Science Center Nepal,Everest Science Center Nepal,4,"museum, point_of_interest, establishment"
1380,405,Everest Science Center Nepal,Everest Science Center Nepal,4,"museum, point_of_interest, establishment"
348,405,Everest Science Center Nepal,Everest Science Center Nepal,2,"museum, point_of_interest, establishment"
1381,405,Everest Science Center Nepal,Everest Science Center Nepal,4,"museum, point_of_interest, establishment"
1382,405,Everest Science Center Nepal,Everest Science Center Nepal,3,"museum, point_of_interest, establishment"
1383,405,Everest Science Center Nepal,Everest Science Center Nepal,2,"museum, point_of_interest, establishment"
1384,405,Everest Science Center Nepal,Everest Science Center Nepal,4,"museum, point_of_interest, establishment"
1385,405,Everest Science Center Nepal,Everest Science Center Nepal,4,"museum, point_of_interest, establishment"
1386,407,Golfutar Sunrise Point,Golfutar Sunrise Point,5,"park, point_of_interest, establishment"
1387,407,Golfutar Sunrise Point,Golfutar Sunrise Point,5,"park, point_of_interest, establishment"
1388,407,Golfutar Sunrise Point,Golfutar Sunrise Point,5,"park, point_of_interest, establishment"
1389,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1390,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1391,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1392,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1393,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1394,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1395,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1396,408,Nepal Trek Hub,Nepal Trek Hub,5,"travel_agency, park, point_of_interest, establishment"
1397,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1398,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1399,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1400,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1077,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1401,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1402,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1403,409,By Mountain People | unlock your next trekking adventure,By Mountain People | unlock your next trekking adventure,5,"travel_agency, park, store, point_of_interest, establishment"
1404,410,Sandakpur View Tower,Sandakpur View Tower,4,"park, point_of_interest, establishment"
1405,410,Sandakpur View Tower,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1406,410,Sandakpur View Tower,Sandakpur View Tower,4,"park, point_of_interest, establishment"
1407,410,Sandakpur View Tower,Sandakpur View Tower,3,"park, point_of_interest, establishment"
1408,410,Sandakpur View Tower,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1409,410,Sandakpur View Tower,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1410,410,Sandakpur View Tower,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1411,410,Sandakpur View Tower,Sandakpur View Tower,5,"park, point_of_interest, establishment"
464,411,Maitighar Mandala,Maitighar Mandala,4,"park, point_of_interest, establishment"
1412,411,Maitighar Mandala,Maitighar Mandala,5,"park, point_of_interest, establishment"
1413,411,Maitighar Mandala,Maitighar Mandala,4,"park, point_of_interest, establishment"
329,411,Maitighar Mandala,Maitighar Mandala,5,"park, point_of_interest, establishment"
1414,411,Maitighar Mandala,Maitighar Mandala,5,"park, point_of_interest, establishment"
1415,411,Maitighar Mandala,Maitighar Mandala,5,"park, point_of_interest, establishment"
1416,411,Maitighar Mandala,Maitighar Mandala,5,"park, point_of_interest, establishment"
938,412,Shahid Dharma Bhakta Statue,Shahid Dharma Bhakta Statue,4,"park, point_of_interest, establishment"
1417,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,4,"zoo, park, point_of_interest, establishment"
1418,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1419,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1420,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1421,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1422,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1423,414,Nepal Wildlife Resort Pvt Ltd,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
