user_id,place_id,place_name,rating,types
1407,410.0,Sandakpur View Tower,3,"park, point_of_interest, establishment"
1408,410.0,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1409,410.0,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1410,410.0,Sandakpur View Tower,5,"park, point_of_interest, establishment"
1411,410.0,Sandakpur View Tower,5,"park, point_of_interest, establishment"
464,411.0,Maitighar Mandala,4,"park, point_of_interest, establishment"
1412,411.0,Maitighar Mandala,5,"park, point_of_interest, establishment"
1413,411.0,Maitighar Mandala,4,"park, point_of_interest, establishment"
329,411.0,Maitighar Mandala,5,"park, point_of_interest, establishment"
1414,411.0,Maitighar Mandala,5,"park, point_of_interest, establishment"
1415,411.0,Maitighar Mandala,5,"park, point_of_interest, establishment"
1416,411.0,Maitighar Mandala,5,"park, point_of_interest, establishment"
938,412.0,Shahid Dharma Bhakta Statue,4,"park, point_of_interest, establishment"
1417,414.0,Nepal Wildlife Resort Pvt Ltd,4,"zoo, park, point_of_interest, establishment"
1418,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1419,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1420,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1421,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1422,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1423,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1424,414.0,Nepal Wildlife Resort Pvt Ltd,5,"zoo, park, point_of_interest, establishment"
1425,415.0,Zebra House,5,"zoo, point_of_interest, establishment"
1426,415.0,Zebra House,1,"zoo, point_of_interest, establishment"
1427,415.0,Zebra House,1,"zoo, point_of_interest, establishment"
1428,415.0,Zebra House,5,"zoo, point_of_interest, establishment"
1429,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
1430,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
445,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
1431,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
1432,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
1433,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
1434,416.0,Bhaktapur Durbar Square LAYAKU,4,"museum, point_of_interest, establishment"
1435,416.0,Bhaktapur Durbar Square LAYAKU,5,"museum, point_of_interest, establishment"
1436,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1437,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1438,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
70,417.0,The Peacock Shop,4,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1439,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1440,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1441,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1442,417.0,The Peacock Shop,5,"tourist_attraction, museum, store, place_of_worship, point_of_interest, establishment"
1443,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1444,418.0,LOTUS THANKA ART HANDICRAFTS,1,"museum, point_of_interest, store, establishment"
1445,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1446,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1447,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1448,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1449,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1450,418.0,LOTUS THANKA ART HANDICRAFTS,5,"museum, point_of_interest, store, establishment"
1451,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1452,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1453,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1454,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1455,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1456,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1457,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1458,419.0,The Precious Arts,5,"art_gallery, store, point_of_interest, establishment"
1459,420.0,Bhraka Gomba.,5,"museum, point_of_interest, establishment"
1460,420.0,Bhraka Gomba.,4,"museum, point_of_interest, establishment"
1461,420.0,Bhraka Gomba.,5,"museum, point_of_interest, establishment"
1462,420.0,Bhraka Gomba.,4,"museum, point_of_interest, establishment"
1463,420.0,Bhraka Gomba.,5,"museum, point_of_interest, establishment"
1464,420.0,Bhraka Gomba.,5,"museum, point_of_interest, establishment"
1465,420.0,Bhraka Gomba.,5,"museum, point_of_interest, establishment"
1466,420.0,Bhraka Gomba.,5,"museum, point_of_interest, establishment"
1467,421.0,Curio Concern,4,"art_gallery, jewelry_store, furniture_store, home_goods_store, store, point_of_interest, establishment"
1468,421.0,Curio Concern,1,"art_gallery, jewelry_store, furniture_store, home_goods_store, store, point_of_interest, establishment"
1469,422.0,Blue Moon Curio Shop,5,"art_gallery, store, point_of_interest, establishment"
1470,422.0,Blue Moon Curio Shop,5,"art_gallery, store, point_of_interest, establishment"
1471,422.0,Blue Moon Curio Shop,5,"art_gallery, store, point_of_interest, establishment"
1472,422.0,Blue Moon Curio Shop,5,"art_gallery, store, point_of_interest, establishment"
1473,422.0,Blue Moon Curio Shop,5,"art_gallery, store, point_of_interest, establishment"
1474,422.0,Blue Moon Curio Shop,3,"art_gallery, store, point_of_interest, establishment"
1475,422.0,Blue Moon Curio Shop,3,"art_gallery, store, point_of_interest, establishment"
1476,422.0,Blue Moon Curio Shop,5,"art_gallery, store, point_of_interest, establishment"
1477,423.0,Children's Art Museum of Nepal (CAM Nepal),5,"museum, point_of_interest, establishment"
1478,423.0,Children's Art Museum of Nepal (CAM Nepal),5,"museum, point_of_interest, establishment"
326,423.0,Children's Art Museum of Nepal (CAM Nepal),4,"museum, point_of_interest, establishment"
1479,423.0,Children's Art Museum of Nepal (CAM Nepal),4,"museum, point_of_interest, establishment"
1480,423.0,Children's Art Museum of Nepal (CAM Nepal),3,"museum, point_of_interest, establishment"
1481,423.0,Children's Art Museum of Nepal (CAM Nepal),4,"museum, point_of_interest, establishment"
1482,423.0,Children's Art Museum of Nepal (CAM Nepal),5,"museum, point_of_interest, establishment"
1483,423.0,Children's Art Museum of Nepal (CAM Nepal),5,"museum, point_of_interest, establishment"
1484,,Khaling Bhumethan2 (चोप्रा),5,
1485,,Khaling Bhumethan2 (चोप्रा),5,
1486,,Khaling Bhumethan2 (चोप्रा),5,
1487,,Khaling Bhumethan2 (चोप्रा),5,
1488,,Khaling Bhumethan2 (चोप्रा),5,
16,,काठमाडौं फन भ्याली,4,
1489,,काठमाडौं फन भ्याली,4,
1490,,काठमाडौं फन भ्याली,3,
463,,काठमाडौं फन भ्याली,3,
1276,,काठमाडौं फन भ्याली,4,
1491,,काठमाडौं फन भ्याली,5,
1492,,काठमाडौं फन भ्याली,1,
1493,,काठमाडौं फन भ्याली,5,
1494,,ट्रीनिटी चर्च,3,
1495,,ट्रीनिटी चर्च,1,
1496,,ट्रीनिटी चर्च,5,
1497,,ट्रीनिटी चर्च,1,
1498,,खप्तड राष्ट्रिय निकुञ्ज,5,
1499,,खप्तड राष्ट्रिय निकुञ्ज,4,
1500,,खप्तड राष्ट्रिय निकुञ्ज,5,
1501,,खप्तड राष्ट्रिय निकुञ्ज,5,
1502,,खप्तड राष्ट्रिय निकुञ्ज,5,
1503,,खप्तड राष्ट्रिय निकुञ्ज,5,
1504,,खप्तड राष्ट्रिय निकुञ्ज,5,
1505,,खप्तड राष्ट्रिय निकुञ्ज,5,
410,,हुपी ल्याण्ड जल उद्यान,4,
807,,हुपी ल्याण्ड जल उद्यान,5,
808,,हुपी ल्याण्ड जल उद्यान,5,
809,,हुपी ल्याण्ड जल उद्यान,2,
810,,हुपी ल्याण्ड जल उद्यान,5,
811,,हुपी ल्याण्ड जल उद्यान,5,
812,,हुपी ल्याण्ड जल उद्यान,4,
205,,हुपी ल्याण्ड जल उद्यान,4,
1506,435.0,Calvary Blessing Church-Achham,5,
1507,436.0,Ramaroshan Patal,5,
1508,436.0,Ramaroshan Patal,5,
1509,436.0,Ramaroshan Patal,5,
1510,436.0,Ramaroshan Patal,5,
1511,436.0,Ramaroshan Patal,4,
1512,436.0,Ramaroshan Patal,5,
1513,436.0,Ramaroshan Patal,5,
1514,436.0,Ramaroshan Patal,4,
231,,"राष्ट्रिय संग्रहालय, छाउनी",5,
1515,,"राष्ट्रिय संग्रहालय, छाउनी",4,
1516,,"राष्ट्रिय संग्रहालय, छाउनी",5,
1517,,"राष्ट्रिय संग्रहालय, छाउनी",5,
1518,,"राष्ट्रिय संग्रहालय, छाउनी",3,
1519,,"राष्ट्रिय संग्रहालय, छाउनी",5,
1520,,"राष्ट्रिय संग्रहालय, छाउनी",5,
281,,"राष्ट्रिय संग्रहालय, छाउनी",5,
576,,नेपाल अक्वा स्टडियो,5,
1521,,नेपाल अक्वा स्टडियो,5,
1522,,नेपाल अक्वा स्टडियो,5,
1523,,नेपाल अक्वा स्टडियो,5,
1524,,नेपाल अक्वा स्टडियो,4,
1525,,नेपाल अक्वा स्टडियो,5,
1526,,नेपाल अक्वा स्टडियो,5,
1527,,नेपाल अक्वा स्टडियो,5,
1528,441.0,G Art Gallery,5,
1529,441.0,G Art Gallery,5,
1530,441.0,G Art Gallery,5,
1531,441.0,G Art Gallery,5,
1532,441.0,G Art Gallery,5,
1533,441.0,G Art Gallery,5,
1534,441.0,G Art Gallery,5,
1535,441.0,G Art Gallery,5,
1536,445.0,Ramaroshan Lake,5,
1537,445.0,Ramaroshan Lake,5,
1538,445.0,Ramaroshan Lake,5,
1539,445.0,Ramaroshan Lake,5,
1540,445.0,Ramaroshan Lake,4,
1541,445.0,Ramaroshan Lake,5,
1542,445.0,Ramaroshan Lake,5,
1543,445.0,Ramaroshan Lake,5,
1544,,नरपानी पिक्निक स्थल,5,
1545,,नरपानी पिक्निक स्थल,4,
1546,,नरपानी पिक्निक स्थल,5,
1547,,नरपानी पिक्निक स्थल,5,
1548,,नरपानी पिक्निक स्थल,5,
1549,,नरपानी पिक्निक स्थल,5,
1550,,नरपानी पिक्निक स्थल,4,
1551,,नरपानी पिक्निक स्थल,3,
262,,द वोन्डरल्याण्ड,3,
68,,द वोन्डरल्याण्ड,3,
1552,,द वोन्डरल्याण्ड,5,
1553,,द वोन्डरल्याण्ड,4,
1554,,द वोन्डरल्याण्ड,4,
1555,,द वोन्डरल्याण्ड,5,
1556,,द वोन्डरल्याण्ड,4,
29,,द वोन्डरल्याण्ड,3,
1557,,सन्धिखर्क सुसमाचारका चर्च,5,
1558,,सन्धिखर्क सुसमाचारका चर्च,5,
1559,,सन्धिखर्क सुसमाचारका चर्च,5,
1560,,सन्धिखर्क सुसमाचारका चर्च,5,
1561,,सन्धिखर्क सुसमाचारका चर्च,2,
1562,,सन्धिखर्क सुसमाचारका चर्च,4,
1563,,Shrestha Aquarium House,4,
1564,,Shrestha Aquarium House,4,
1565,,Shrestha Aquarium House,1,
1566,,Shrestha Aquarium House,4,
1567,,Shrestha Aquarium House,3,
1568,,Shrestha Aquarium House,3,
1569,,Shrestha Aquarium House,2,
1570,,Shrestha Aquarium House,1,
608,,लाहुरे टाँसिएको भिर,5,
1571,,लाहुरे टाँसिएको भिर,4,
1572,,लाहुरे टाँसिएको भिर,5,
1573,,लाहुरे टाँसिएको भिर,5,
1574,,लाहुरे टाँसिएको भिर,5,
1575,,लाहुरे टाँसिएको भिर,4,
1576,,लाहुरे टाँसिएको भिर,5,
1577,,लाहुरे टाँसिएको भिर,5,
1578,454.0,Deurali Arghakhanchi,4,
95,454.0,Deurali Arghakhanchi,5,
1579,454.0,Deurali Arghakhanchi,3,
1580,454.0,Deurali Arghakhanchi,5,
1581,454.0,Deurali Arghakhanchi,5,
1582,454.0,Deurali Arghakhanchi,3,
1583,454.0,Deurali Arghakhanchi,5,
1584,454.0,Deurali Arghakhanchi,4,
1585,,जीप पार्क चौक,5,
1586,,जीप पार्क चौक,3,
1587,,जीप पार्क चौक,5,
1588,,जीप पार्क चौक,4,
1589,,जीप पार्क चौक,3,
1590,,जीप पार्क चौक,3,
1591,,जीप पार्क चौक,4,
1592,,जीप पार्क चौक,5,
1593,,बुद्द हिल Buddha Hill,5,
1594,,बुद्द हिल Buddha Hill,5,
1595,,बुद्द हिल Buddha Hill,5,
1596,,बुद्द हिल Buddha Hill,5,
1597,,बुद्द हिल Buddha Hill,5,
1598,,बुद्द हिल Buddha Hill,5,
1599,,बुद्द हिल Buddha Hill,3,
1600,457.0,Nepal christian baglung church,3,
1601,457.0,Nepal christian baglung church,5,
597,458.0,Manilal Smriti Viewpoint,4,
1602,458.0,Manilal Smriti Viewpoint,4,
598,458.0,Manilal Smriti Viewpoint,4,
1603,458.0,Manilal Smriti Viewpoint,4,
1604,458.0,Manilal Smriti Viewpoint,5,
1605,458.0,Manilal Smriti Viewpoint,5,
1606,458.0,Manilal Smriti Viewpoint,5,
1607,458.0,Manilal Smriti Viewpoint,5,
1608,459.0,Abdul Rahman Masjid ram rekha Baglung,5,
1609,459.0,Abdul Rahman Masjid ram rekha Baglung,5,
1610,459.0,Abdul Rahman Masjid ram rekha Baglung,4,
1611,459.0,Abdul Rahman Masjid ram rekha Baglung,5,
156,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
154,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
1612,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
1613,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
1614,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
1615,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
1616,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,5,
1617,,श्री श्रीधराचार्य शालिग्राम संग्राहलय,3,
1618,462.0,Bhakunde Fish Market,5,
1619,462.0,Bhakunde Fish Market,4,
149,,कालिका भगवती मन्दिर,5,
150,,कालिका भगवती मन्दिर,5,
151,,कालिका भगवती मन्दिर,5,
152,,कालिका भगवती मन्दिर,5,
153,,कालिका भगवती मन्दिर,5,
154,,कालिका भगवती मन्दिर,5,
155,,कालिका भगवती मन्दिर,5,
156,,कालिका भगवती मन्दिर,5,
1620,467.0,Baitadi khakardhar,5,
1621,468.0,Bairatpur Mosque,5,
1622,468.0,Bairatpur Mosque,5,
1623,468.0,Bairatpur Mosque,5,
1624,468.0,Bairatpur Mosque,5,
1625,468.0,Bairatpur Mosque,4,
1626,468.0,Bairatpur Mosque,3,
1627,470.0,Friends Aquatics Nepal,5,
1628,470.0,Friends Aquatics Nepal,5,
1629,470.0,Friends Aquatics Nepal,5,
1630,470.0,Friends Aquatics Nepal,5,
1631,470.0,Friends Aquatics Nepal,5,
1632,470.0,Friends Aquatics Nepal,5,
1633,470.0,Friends Aquatics Nepal,5,
1634,470.0,Friends Aquatics Nepal,3,
1635,472.0,"Pipalkot,Baitadi",5,
1636,472.0,"Pipalkot,Baitadi",5,
1637,,देस्कोवेरी वोर्ल्ड तरेक,5,
1638,,देस्कोवेरी वोर्ल्ड तरेक,5,
1639,,देस्कोवेरी वोर्ल्ड तरेक,5,
1640,,देस्कोवेरी वोर्ल्ड तरेक,5,
1641,,देस्कोवेरी वोर्ल्ड तरेक,5,
1642,,देस्कोवेरी वोर्ल्ड तरेक,5,
1643,,देस्कोवेरी वोर्ल्ड तरेक,5,
1644,,देस्कोवेरी वोर्ल्ड तरेक,5,
1645,474.0,Bhundole Ground,5,
1646,474.0,Bhundole Ground,5,
1647,474.0,Bhundole Ground,5,
1648,474.0,Bhundole Ground,5,
29,474.0,Bhundole Ground,5,
212,474.0,Bhundole Ground,5,
108,474.0,Bhundole Ground,5,
565,474.0,Bhundole Ground,4,
1649,480.0,Bhaktapur Aquarium,1,
1650,480.0,Bhaktapur Aquarium,4,
1651,480.0,Bhaktapur Aquarium,5,
1652,480.0,Bhaktapur Aquarium,1,
1653,480.0,Bhaktapur Aquarium,4,
1654,480.0,Bhaktapur Aquarium,4,
1655,480.0,Bhaktapur Aquarium,4,
1656,480.0,Bhaktapur Aquarium,4,
1657,481.0,Masta temple Bhandari gaun bhatekhola Bajhang,5,
1658,481.0,Masta temple Bhandari gaun bhatekhola Bajhang,5,
1659,481.0,Masta temple Bhandari gaun bhatekhola Bajhang,5,
1660,482.0,Bhopur Darbar (Bhopur Palace),5,
1661,482.0,Bhopur Darbar (Bhopur Palace),5,
1662,482.0,Bhopur Darbar (Bhopur Palace),4,
1663,482.0,Bhopur Darbar (Bhopur Palace),4,
1664,482.0,Bhopur Darbar (Bhopur Palace),5,
1665,482.0,Bhopur Darbar (Bhopur Palace),3,
1666,482.0,Bhopur Darbar (Bhopur Palace),4,
1667,482.0,Bhopur Darbar (Bhopur Palace),4,
310,484.0,"Lokhada, Khaptad-channa Bajhang",5,
1668,485.0,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),4,
1669,485.0,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),3,
329,485.0,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),5,
1670,485.0,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),5,
1671,487.0,Nuri Jama Masjid Nabin,5,
1671,487.0,Nuri Jama Masjid Nabin,5,
1672,489.0,"Tribeni patan, Bajura",5,
1673,489.0,"Tribeni patan, Bajura",5,
1674,489.0,"Tribeni patan, Bajura",5,
1675,489.0,"Tribeni patan, Bajura",1,
1676,490.0,Jarayotar Statue,4,
1677,490.0,Jarayotar Statue,5,
1678,490.0,Jarayotar Statue,5,
1679,490.0,Jarayotar Statue,5,
1680,490.0,Jarayotar Statue,1,
1681,490.0,Jarayotar Statue,3,
1682,490.0,Jarayotar Statue,5,
1683,490.0,Jarayotar Statue,5,
1684,491.0,Khopra Trek Nepal,5,
1685,,सल्लाघारी पिकनिक स्थल,4,
1686,,सल्लाघारी पिकनिक स्थल,4,
1687,,सल्लाघारी पिकनिक स्थल,5,
1688,,सल्लाघारी पिकनिक स्थल,3,
1689,,सल्लाघारी पिकनिक स्थल,4,
1690,,सल्लाघारी पिकनिक स्थल,5,
1691,,सल्लाघारी पिकनिक स्थल,3,
1692,,सल्लाघारी पिकनिक स्थल,4,
1693,495.0,Wonderland Water Park,1,
1694,495.0,Wonderland Water Park,3,
5,495.0,Wonderland Water Park,3,
1695,495.0,Wonderland Water Park,5,
1696,495.0,Wonderland Water Park,5,
1697,495.0,Wonderland Water Park,4,
1698,495.0,Wonderland Water Park,3,
1699,495.0,Wonderland Water Park,5,
1700,496.0,"Balidan AG Church, Sikta",5,
1701,496.0,"Balidan AG Church, Sikta",5,
1702,496.0,"Balidan AG Church, Sikta",5,
1703,496.0,"Balidan AG Church, Sikta",5,
1704,496.0,"Balidan AG Church, Sikta",5,
1705,498.0,HASHMATI MASJID UP MAHA NAGAR PALIKA 5 NEPALGUNJ BANKE NEPAL,5,
1706,504.0,Masjid bilal gorakh chaura bardiya,5,
5,505.0,"Tharu Cultural Museum, Bardiya National Park, Thakurdwara",4,
1707,506.0,"Cage of the Tiger, Bardiya National Park",5,
1708,506.0,"Cage of the Tiger, Bardiya National Park",5,
1709,506.0,"Cage of the Tiger, Bardiya National Park",5,
5,507.0,"Ambassa, Entry Point of Bardiya National Park",3,
1710,507.0,"Ambassa, Entry Point of Bardiya National Park",3,
1711,507.0,"Ambassa, Entry Point of Bardiya National Park",5,
1712,507.0,"Ambassa, Entry Point of Bardiya National Park",1,
1713,507.0,"Ambassa, Entry Point of Bardiya National Park",5,
1714,507.0,"Ambassa, Entry Point of Bardiya National Park",5,
1715,507.0,"Ambassa, Entry Point of Bardiya National Park",5,
1716,507.0,"Ambassa, Entry Point of Bardiya National Park",4,
1717,508.0,Chautari Community Church (Reformed),5,
1718,,भक्तपुर जामे मस्जिद,4,
1719,,भक्तपुर जामे मस्जिद,5,
1720,,भक्तपुर जामे मस्जिद,5,
1721,,भक्तपुर जामे मस्जिद,5,
1722,,भक्तपुर जामे मस्जिद,5,
1723,,भक्तपुर जामे मस्जिद,4,
21,,भक्तपुर जामे मस्जिद,4,
1724,,भक्तपुर जामे मस्जिद,5,
17,,वाकुपति नारायण मन्दिर,5,
16,,वाकुपति नारायण मन्दिर,5,
37,,वाकुपति नारायण मन्दिर,4,
1725,,वाकुपति नारायण मन्दिर,5,
23,,वाकुपति नारायण मन्दिर,5,
1726,,वाकुपति नारायण मन्दिर,2,
1329,,वाकुपति नारायण मन्दिर,5,
331,,वाकुपति नारायण मन्दिर,5,
25,,पचपन्न झ्याले दरवार,5,
112,,पचपन्न झ्याले दरवार,4,
113,,पचपन्न झ्याले दरवार,5,
114,,पचपन्न झ्याले दरवार,5,
115,,पचपन्न झ्याले दरवार,5,
116,,पचपन्न झ्याले दरवार,5,
117,,पचपन्न झ्याले दरवार,4,
16,,पचपन्न झ्याले दरवार,5,
1727,514.0,Bhaktapur Trekking Store,5,
1728,,नील बाराही बनभोज स्थल,4,
1729,,नील बाराही बनभोज स्थल,3,
1730,,नील बाराही बनभोज स्थल,3,
1731,,नील बाराही बनभोज स्थल,4,
1732,,नील बाराही बनभोज स्थल,5,
1733,,नील बाराही बनभोज स्थल,5,
113,,नील बाराही बनभोज स्थल,4,
1734,,नील बाराही बनभोज स्थल,2,
445,518.0,Temke dada,5,
1735,518.0,Temke dada,5,
1736,518.0,Temke dada,5,
1737,518.0,Temke dada,5,
1738,518.0,Temke dada,5,
1739,518.0,Temke dada,5,
1740,518.0,Temke dada,5,
1741,518.0,Temke dada,5,
931,519.0,AQUA CLOSET,5,
1742,519.0,AQUA CLOSET,5,
1743,519.0,AQUA CLOSET,5,
1744,519.0,AQUA CLOSET,3,
1745,519.0,AQUA CLOSET,5,
1746,519.0,AQUA CLOSET,4,
1747,519.0,AQUA CLOSET,5,
1748,519.0,AQUA CLOSET,5,
1749,520.0,Bhojpur bajar,5,
1750,520.0,Bhojpur bajar,3,
1751,520.0,Bhojpur bajar,3,
1752,520.0,Bhojpur bajar,3,
1753,520.0,Bhojpur bajar,3,
1754,520.0,Bhojpur bajar,5,
1755,520.0,Bhojpur bajar,5,
1756,520.0,Bhojpur bajar,4,
1757,,चखेवा CHAKHEWA,5,
1758,,चखेवा CHAKHEWA,5,
1759,,चखेवा CHAKHEWA,5,
1760,,चखेवा CHAKHEWA,5,
1761,,चखेवा CHAKHEWA,4,
1676,,चखेवा CHAKHEWA,5,
1762,,चखेवा CHAKHEWA,4,
1763,,चखेवा CHAKHEWA,5,
1757,522.0,"Chakhewa, Bhojpur",5,
1758,522.0,"Chakhewa, Bhojpur",5,
1759,522.0,"Chakhewa, Bhojpur",5,
1760,522.0,"Chakhewa, Bhojpur",5,
1761,522.0,"Chakhewa, Bhojpur",4,
1676,522.0,"Chakhewa, Bhojpur",5,
1762,522.0,"Chakhewa, Bhojpur",4,
1763,522.0,"Chakhewa, Bhojpur",5,
1375,524.0,James World Fun Park,4,
1764,524.0,James World Fun Park,4,
1765,524.0,James World Fun Park,3,
1766,524.0,James World Fun Park,5,
1767,524.0,James World Fun Park,2,
1768,524.0,James World Fun Park,4,
1769,524.0,James World Fun Park,4,
1770,524.0,James World Fun Park,4,
1771,525.0,Makki Jame Masjid مسجد,5,
1772,525.0,Makki Jame Masjid مسجد,5,
1773,525.0,Makki Jame Masjid مسجد,5,
1774,525.0,Makki Jame Masjid مسجد,5,
1775,525.0,Makki Jame Masjid مسجد,5,
1776,525.0,Makki Jame Masjid مسجد,5,
1777,525.0,Makki Jame Masjid مسجد,5,
1778,525.0,Makki Jame Masjid مسجد,5,
1779,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,4,
1780,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,5,
121,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,3,
1781,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,5,
426,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,4,
1782,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,4,
1783,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,5,
1784,,थारु सांस्कृतिक संग्रहालय तथा अनुसन्धान केन्द्र,5,
1785,527.0,Chitwan National Park (Sauraha),5,
1786,527.0,Chitwan National Park (Sauraha),4,
1787,527.0,Chitwan National Park (Sauraha),5,
1788,527.0,Chitwan National Park (Sauraha),5,
1789,527.0,Chitwan National Park (Sauraha),5,
1790,527.0,Chitwan National Park (Sauraha),5,
1779,527.0,Chitwan National Park (Sauraha),5,
1791,527.0,Chitwan National Park (Sauraha),4,
1792,528.0,Nepal Aquarium & Decoration House,5,
1793,528.0,Nepal Aquarium & Decoration House,3,
1794,528.0,Nepal Aquarium & Decoration House,5,
1795,528.0,Nepal Aquarium & Decoration House,5,
1796,528.0,Nepal Aquarium & Decoration House,5,
1797,528.0,Nepal Aquarium & Decoration House,5,
1798,528.0,Nepal Aquarium & Decoration House,1,
1799,528.0,Nepal Aquarium & Decoration House,5,
1800,,गैंडा प्रतिमा,4,
5,,गैंडा प्रतिमा,4,
1801,,गैंडा प्रतिमा,4,
1802,,गैंडा प्रतिमा,3,
1803,,गैंडा प्रतिमा,5,
1783,,गैंडा प्रतिमा,5,
1804,,गैंडा प्रतिमा,5,
59,,गैंडा प्रतिमा,5,
1805,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),4,
1806,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1807,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1808,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1809,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1810,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1811,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1812,531.0,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),5,
1813,532.0,SanoGadi Picnic Spot,4,
734,532.0,SanoGadi Picnic Spot,5,
1814,532.0,SanoGadi Picnic Spot,5,
1815,532.0,SanoGadi Picnic Spot,3,
1816,532.0,SanoGadi Picnic Spot,4,
1817,532.0,SanoGadi Picnic Spot,3,
1818,532.0,SanoGadi Picnic Spot,5,
1819,532.0,SanoGadi Picnic Spot,3,
1820,,टिकौली जंगल,5,
1821,,टिकौली जंगल,4,
1822,,टिकौली जंगल,5,
1823,,टिकौली जंगल,3,
1824,,टिकौली जंगल,5,
1825,,टिकौली जंगल,5,
23,,टिकौली जंगल,4,
1826,,टिकौली जंगल,4,
1827,534.0,"Amaragadhi Park, Dadeldhura",5,
1828,534.0,"Amaragadhi Park, Dadeldhura",5,
1829,534.0,"Amaragadhi Park, Dadeldhura",5,
1830,534.0,"Amaragadhi Park, Dadeldhura",5,
1831,534.0,"Amaragadhi Park, Dadeldhura",5,
