user_id,place_id,rating,name_user,name_places
741,2171,5,Kripalu Udhyan,Kripalu Udhyan
742,2171,5,Kripalu Udhyan,Kripalu Udhyan
743,2171,5,Kripalu Udhyan,Kripalu Udhyan
744,2171,5,Kripalu Udhyan,Kripalu Udhyan
745,2171,5,Kripalu Udhyan,Kripalu Udhyan
746,2190,5,Kumari Chaur Park,Kumari Chaur Park
747,2190,4,Kumari Chaur Park,Kumari Chaur Park
748,2190,3,Kumari Chaur Park,Kumari Chaur Park
749,2190,5,Kumari Chaur Park,Kumari Chaur Park
59,2190,5,Kumari Chaur Park,Kumari Chaur Park
750,2190,5,Kumari Chaur Park,Kumari Chaur Park
751,2190,5,Kumari Chaur Park,Kumari Chaur Park
752,2190,2,Kumari Chaur Park,Kumari Chaur Park
753,4235,5,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
270,4235,1,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
754,4235,5,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
755,4235,5,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
756,4235,4,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
757,4235,5,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
758,4235,3,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
759,4235,4,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park
760,1155,5,Dovan Park,Dovan Park
644,1155,3,Dovan Park,Dovan Park
761,1155,5,Dovan Park,Dovan Park
762,1155,3,Dovan Park,Dovan Park
763,1155,4,Dovan Park,Dovan Park
764,1155,5,Dovan Park,Dovan Park
765,1797,5,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
652,1797,4,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
560,1797,5,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
674,1797,4,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
658,1797,5,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
766,1797,4,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
767,1797,5,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
768,1797,3,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan)
769,3542,4,Sahayoginagar Park,Sahayoginagar Park
770,3542,5,Sahayoginagar Park,Sahayoginagar Park
771,3542,5,Sahayoginagar Park,Sahayoginagar Park
772,3542,5,Sahayoginagar Park,Sahayoginagar Park
773,3542,5,Sahayoginagar Park,Sahayoginagar Park
774,3542,5,Sahayoginagar Park,Sahayoginagar Park
775,3542,4,Sahayoginagar Park,Sahayoginagar Park
776,3542,5,Sahayoginagar Park,Sahayoginagar Park
777,3570,4,Salik Chowk Park,Salik Chowk Park
778,3570,4,Salik Chowk Park,Salik Chowk Park
721,3570,5,Salik Chowk Park,Salik Chowk Park
779,3570,5,Salik Chowk Park,Salik Chowk Park
780,3570,4,Salik Chowk Park,Salik Chowk Park
781,3570,5,Salik Chowk Park,Salik Chowk Park
782,3570,3,Salik Chowk Park,Salik Chowk Park
783,3570,3,Salik Chowk Park,Salik Chowk Park
70,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
784,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
785,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
786,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
787,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
788,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
789,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
790,1197,5,Earthquake Memorial park,Earthquake Memorial Statue
791,98,5,Airport Nagar Children’s Park,Airport Nagar Children’s Park
792,98,5,Airport Nagar Children’s Park,Airport Nagar Children’s Park
793,98,4,Airport Nagar Children’s Park,Airport Nagar Children’s Park
794,98,4,Airport Nagar Children’s Park,Airport Nagar Children’s Park
795,98,4,Airport Nagar Children’s Park,Airport Nagar Children’s Park
796,98,5,Airport Nagar Children’s Park,Airport Nagar Children’s Park
797,98,5,Airport Nagar Children’s Park,Airport Nagar Children’s Park
798,98,5,Airport Nagar Children’s Park,Airport Nagar Children’s Park
799,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
800,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
801,374,1,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
802,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
803,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
804,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
805,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
806,374,5,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka)
410,4472,4,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
807,4472,5,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
808,4472,5,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
809,4472,2,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
810,4472,5,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
811,4472,5,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
812,4472,4,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
205,4472,4,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park
17,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
813,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
814,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
815,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
816,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
817,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
818,1410,5,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
819,1410,4,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park
820,305,4,Bagmati Nagar Park,Bagmati Nagar Park
821,305,5,Bagmati Nagar Park,Bagmati Nagar Park
822,305,5,Bagmati Nagar Park,Bagmati Nagar Park
823,305,4,Bagmati Nagar Park,Bagmati Nagar Park
69,2635,3,Miku Nepal,Miku Nepal
209,2635,4,Miku Nepal,Miku Nepal
824,2635,5,Miku Nepal,Miku Nepal
825,2635,4,Miku Nepal,Miku Nepal
826,2635,5,Miku Nepal,Miku Nepal
827,2635,4,Miku Nepal,Miku Nepal
828,2635,5,Miku Nepal,Miku Nepal
829,2635,4,Miku Nepal,Miku Nepal
830,3697,5,Setopool Park,Setopool Park
831,3697,4,Setopool Park,Setopool Park
832,3697,4,Setopool Park,Setopool Park
833,3697,4,Setopool Park,Setopool Park
834,3697,5,Setopool Park,Setopool Park
835,3697,5,Setopool Park,Setopool Park
836,3697,5,Setopool Park,Setopool Park
837,3697,5,Setopool Park,Setopool Park
838,1075,5,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
839,1075,5,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
840,1075,4,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
841,1075,2,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
842,1075,5,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
769,1075,4,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
843,1075,4,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
844,1075,5,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa
849,2210,3,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
850,2210,4,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
851,2210,4,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
852,2210,3,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
853,2210,5,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
854,2210,4,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
855,2210,3,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
856,2210,5,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park"
857,4116,4,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
858,4116,4,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
859,4116,3,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
860,4116,3,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
861,4116,3,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
862,4116,5,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
863,4116,5,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
864,4116,5,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park
68,1183,5,Duniya Danda Green Park,Duniya Danda Green Park
865,1183,4,Duniya Danda Green Park,Duniya Danda Green Park
866,1183,5,Duniya Danda Green Park,Duniya Danda Green Park
867,1183,5,Duniya Danda Green Park,Duniya Danda Green Park
868,1183,1,Duniya Danda Green Park,Duniya Danda Green Park
869,1183,4,Duniya Danda Green Park,Duniya Danda Green Park
870,1183,5,Duniya Danda Green Park,Duniya Danda Green Park
871,1183,5,Duniya Danda Green Park,Duniya Danda Green Park
872,2235,5,Lalitpur Metro Park,Lalitpur Metro Park
873,2235,4,Lalitpur Metro Park,Lalitpur Metro Park
843,2235,4,Lalitpur Metro Park,Lalitpur Metro Park
874,2235,5,Lalitpur Metro Park,Lalitpur Metro Park
875,2235,5,Lalitpur Metro Park,Lalitpur Metro Park
876,2235,5,Lalitpur Metro Park,Lalitpur Metro Park
877,2235,5,Lalitpur Metro Park,Lalitpur Metro Park
878,3532,5,Safal Park,Safal Park
879,3532,5,Safal Park,Safal Park
880,3532,5,Safal Park,Safal Park
881,3532,3,Safal Park,Safal Park
882,3532,4,Safal Park,Safal Park
883,3532,4,Safal Park,Safal Park
884,3532,5,Safal Park,Safal Park
885,3532,4,Safal Park,Safal Park
288,1905,5,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
886,1905,3,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
887,1905,5,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
888,1905,2,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
889,1905,5,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
890,1905,2,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
71,1905,3,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
891,1905,5,Jwagal Children Park / Jwagala Machakhya,Jwagal Children Park / Jwagala Machakhya
892,721,3,Butterfly square,Butterfly square
893,721,5,Butterfly square,Butterfly square
894,721,5,Butterfly square,Butterfly square
895,721,5,Butterfly square,Butterfly square
896,721,5,Butterfly square,Butterfly square
897,721,5,Butterfly square,Butterfly square
898,721,5,Butterfly square,Butterfly square
899,1660,5,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
900,1660,4,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
901,1660,5,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
902,1660,3,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
903,1660,5,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
904,1660,4,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
905,1660,5,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
906,1660,2,"Imadol, Bhojhepokhari","Imadol, Bhojhepokhari"
907,295,4,Bagdole Batika,Bagdole Batika
908,295,5,Bagdole Batika,Bagdole Batika
909,295,4,Bagdole Batika,Bagdole Batika
910,295,5,Bagdole Batika,Bagdole Batika
911,295,5,Bagdole Batika,Bagdole Batika
912,295,4,Bagdole Batika,Bagdole Batika
913,295,4,Bagdole Batika,Bagdole Batika
914,295,5,Bagdole Batika,Bagdole Batika
915,4917,1,dadathok park,dadathok park
916,4917,4,dadathok park,dadathok park
917,4917,3,dadathok park,dadathok park
918,4917,5,dadathok park,dadathok park
919,4917,3,dadathok park,dadathok park
920,4917,5,dadathok park,dadathok park
921,4917,5,dadathok park,dadathok park
922,4917,5,dadathok park,dadathok park
923,1290,4,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
924,1290,4,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
925,1290,5,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
926,1290,3,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
927,1290,5,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
928,1290,5,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
929,1290,5,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
930,1290,5,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal"
931,3128,5,Patan Dhoka Chautara (चौतारी),Patan Dhoka Chautara (chaautaaraii)
932,3128,4,Patan Dhoka Chautara (चौतारी),Patan Dhoka Chautara (chaautaaraii)
58,3203,5,Pocket park,Pocket park
933,3203,5,Pocket park,Pocket park
934,3203,5,Pocket park,Pocket park
87,1668,4,Imukhel Bal Udhyan,Imukhel Bal Udhyan
935,1668,4,Imukhel Bal Udhyan,Imukhel Bal Udhyan
936,1668,5,Imukhel Bal Udhyan,Imukhel Bal Udhyan
937,1668,5,Imukhel Bal Udhyan,Imukhel Bal Udhyan
938,1668,3,Imukhel Bal Udhyan,Imukhel Bal Udhyan
33,2255,4,Lamochaur Jhamsikhel Park,Lamochaur Jhamsikhel Park
939,2255,1,Lamochaur Jhamsikhel Park,Lamochaur Jhamsikhel Park
940,2255,5,Lamochaur Jhamsikhel Park,Lamochaur Jhamsikhel Park
567,3733,4,Shant Vawan Uddhan,Shant Vawan Uddhan
941,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
942,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
943,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
944,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
945,3296,5,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
946,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
947,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
948,3296,4,RN Joshi Museum / Park Gallery,RN Joshi Museum / Park Gallery
949,2120,1,Khusi The Happiness,Khusi The Happiness
950,2120,5,Khusi The Happiness,Khusi The Happiness
951,2120,5,Khusi The Happiness,Khusi The Happiness
952,2120,5,Khusi The Happiness,Khusi The Happiness
953,2120,5,Khusi The Happiness,Khusi The Happiness
954,2127,4,King Birendra Circle Statue,King Birendra Circle Statue
955,2127,4,King Birendra Circle Statue,King Birendra Circle Statue
956,2127,5,King Birendra Circle Statue,King Birendra Circle Statue
957,2127,5,King Birendra Circle Statue,King Birendra Circle Statue
958,2127,4,King Birendra Circle Statue,King Birendra Circle Statue
959,2127,3,King Birendra Circle Statue,King Birendra Circle Statue
960,2127,5,King Birendra Circle Statue,King Birendra Circle Statue
961,2127,4,King Birendra Circle Statue,King Birendra Circle Statue
971,2574,4,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
972,2574,4,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
973,2574,3,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
974,2574,3,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
975,2574,5,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
976,2574,5,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
977,2574,5,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
978,2574,5,Martyr Rudra Pakhrin Memorial Park,Martyr Rudra Pakhrin Memorial Park
979,2638,5,Milarepa Memorial Park,Milarepa Memorial Park
980,998,5,Dendi Sherpa Lookout Point,Dendi Sherpa Lookout Point
981,349,4,Balbahadur statue,Balbahadur statue
982,349,5,Balbahadur statue,Balbahadur statue
983,349,3,Balbahadur statue,Balbahadur statue
984,349,5,Balbahadur statue,Balbahadur statue
985,349,5,Balbahadur statue,Balbahadur statue
986,349,4,Balbahadur statue,Balbahadur statue
987,349,4,Balbahadur statue,Balbahadur statue
988,349,5,Balbahadur statue,Balbahadur statue
989,260,5,BHUSUNE JUNGLE,BHUSUNE JUNGLE
990,4493,5,YB chok,YB chok
998,263,4,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
999,263,4,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
611,263,4,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
1000,263,4,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
1001,263,3,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
1002,263,5,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
1003,263,5,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
1004,263,5,BITAR RASAM PARK बिटार रासम पार्क,BITAR RASAM PARK BITAR RAMAD PAR
1005,942,5,Dadako Park,Dadako Park
1006,942,5,Dadako Park,Dadako Park
1007,4268,5,Thulaghar danda park ठुलाघरडाँडा पार्क,Thulaghar danda park thaulaagharadaaँdaa paaraka
1008,4268,5,Thulaghar danda park ठुलाघरडाँडा पार्क,Thulaghar danda park thaulaagharadaaँdaa paaraka
1009,4268,5,Thulaghar danda park ठुलाघरडाँडा पार्क,Thulaghar danda park thaulaagharadaaँdaa paaraka
1010,4268,5,Thulaghar danda park ठुलाघरडाँडा पार्क,Thulaghar danda park thaulaagharadaaँdaa paaraka
1011,5551,5,madhya pahadi lokmarga-Dahoo,madhya pahadi lokmarga-Dahoo
1007,4388,5,Udayanarayan Smriti Park(उदयनारायण स्मृति पार्क),Udayanarayan Smriti Park(udayanaaraayana samaृtai paaraka)
885,4388,5,Udayanarayan Smriti Park(उदयनारायण स्मृति पार्क),Udayanarayan Smriti Park(udayanaaraayana samaृtai paaraka)
1013,4086,5,"Suryapura chok,Rupandehi,Tilottama-8","Suryapura chok,Rupandehi,Tilottama-8"
1014,4086,5,"Suryapura chok,Rupandehi,Tilottama-8","Suryapura chok,Rupandehi,Tilottama-8"
1015,4086,4,"Suryapura chok,Rupandehi,Tilottama-8","Suryapura chok,Rupandehi,Tilottama-8"
1016,2379,5,Madhesi Park,Madhesi Park
1017,2379,5,Madhesi Park,Madhesi Park
1018,2379,4,Madhesi Park,Madhesi Park
708,2379,5,Madhesi Park,Madhesi Park
1019,2379,5,Madhesi Park,Madhesi Park
1020,2379,3,Madhesi Park,Madhesi Park
590,2379,5,Madhesi Park,Madhesi Park
1021,2379,4,Madhesi Park,Madhesi Park
1022,847,4,Children garden Gulariya.,Children garden Gulariya.
1023,1367,5,Gauri shankar krishi farm.khairtoka,Gauri shankar krishi farm.khairtoka
1024,1367,5,Gauri shankar krishi farm.khairtoka,Gauri shankar krishi farm.khairtoka
1025,4329,5,Torpee toll,Torpee toll
1026,4329,5,Torpee toll,Torpee toll
1027,6270,1,shyam mahara D.S.P,shyam mahara D.S.P
1028,6270,2,shyam mahara D.S.P,shyam mahara D.S.P
1016,6270,1,shyam mahara D.S.P,shyam mahara D.S.P
1029,6270,5,shyam mahara D.S.P,shyam mahara D.S.P
1030,6270,5,shyam mahara D.S.P,shyam mahara D.S.P
1031,6270,5,shyam mahara D.S.P,shyam mahara D.S.P
1032,2456,2,Maidan Sataun,Maidan Sataun
1033,2456,5,Maidan Sataun,Maidan Sataun
1034,2456,5,Maidan Sataun,Maidan Sataun
1035,2456,5,Maidan Sataun,Maidan Sataun
1036,2456,4,Maidan Sataun,Maidan Sataun
975,2456,2,Maidan Sataun,Maidan Sataun
1037,2456,1,Maidan Sataun,Maidan Sataun
1038,2456,2,Maidan Sataun,Maidan Sataun
1039,4418,5,Upper Bhujunge 360° view point,Upper Bhujunge 360° view point
1040,4418,5,Upper Bhujunge 360° view point,Upper Bhujunge 360° view point
1041,4418,5,Upper Bhujunge 360° view point,Upper Bhujunge 360° view point
1042,4418,5,Upper Bhujunge 360° view point,Upper Bhujunge 360° view point
1043,930,2,DD Park Tanahunsur,DD Park Tanahunsur
1044,930,3,DD Park Tanahunsur,DD Park Tanahunsur
1045,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1046,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1047,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1048,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1049,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1050,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1051,2001,3,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
1052,2001,5,Kanchenjunga Conservation Area,Kanchenjunga Conservation Area
491,5118,5,ghaprakharka झाप्राखर्क मालिका,ghaprakharka jhaaparaakharaka maalaikaa
1053,5118,5,ghaprakharka झाप्राखर्क मालिका,ghaprakharka jhaaparaakharaka maalaikaa
1054,2243,5,Lamgau garden house,Lamgau garden house
1055,1243,5,Finear Art Gallery,Finear Art Gallery
1056,1243,3,Finear Art Gallery,Finear Art Gallery
17,1243,4,Finear Art Gallery,Finear Art Gallery
1057,1243,4,Finear Art Gallery,Finear Art Gallery
1058,1243,5,Finear Art Gallery,Finear Art Gallery
1059,1243,5,Finear Art Gallery,Finear Art Gallery
1060,1243,5,Finear Art Gallery,Finear Art Gallery
1061,1243,5,Finear Art Gallery,Finear Art Gallery
183,2048,5,Kathmandu Art House,Kathmandu Art House
1062,2048,5,Kathmandu Art House,Kathmandu Art House
389,2048,5,Kathmandu Art House,Kathmandu Art House
1063,2048,5,Kathmandu Art House,Kathmandu Art House
1064,2048,5,Kathmandu Art House,Kathmandu Art House
1065,2048,5,Kathmandu Art House,Kathmandu Art House
1066,2048,5,Kathmandu Art House,Kathmandu Art House
1067,2048,5,Kathmandu Art House,Kathmandu Art House
175,3875,4,Siddhartha Art Gallery,Siddhartha Art Gallery
189,3875,4,Siddhartha Art Gallery,Siddhartha Art Gallery
139,3875,4,Siddhartha Art Gallery,Siddhartha Art Gallery
190,3875,5,Siddhartha Art Gallery,Siddhartha Art Gallery
191,3875,4,Siddhartha Art Gallery,Siddhartha Art Gallery
192,3875,5,Siddhartha Art Gallery,Siddhartha Art Gallery
193,3875,5,Siddhartha Art Gallery,Siddhartha Art Gallery
194,3875,4,Siddhartha Art Gallery,Siddhartha Art Gallery
1068,4410,5,Universal Art Gallery,Universal Art Gallery
1069,4410,5,Universal Art Gallery,Universal Art Gallery
1070,4410,5,Universal Art Gallery,Universal Art Gallery
515,4410,5,Universal Art Gallery,Universal Art Gallery
1071,4410,5,Universal Art Gallery,Universal Art Gallery
1072,4410,5,Universal Art Gallery,Universal Art Gallery
1073,4410,5,Universal Art Gallery,Universal Art Gallery
1074,4410,5,Universal Art Gallery,Universal Art Gallery
280,699,5,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1075,699,5,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1076,699,4,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1077,699,4,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1078,699,5,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1079,699,5,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1080,699,5,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1081,699,5,Buddha Nepal Art Gallery,Buddha Nepal Art Gallery
1082,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
1083,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
1084,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
1085,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
1086,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
1087,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
183,4135,4,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
1088,4135,5,"Takpa Gallery, lazimpat","Takpa Gallery, lazimpat"
153,1254,5,Freedom Art Gallery,Freedom Art Gallery
1089,1254,5,Freedom Art Gallery,Freedom Art Gallery
1090,1254,5,Freedom Art Gallery,Freedom Art Gallery
1091,1254,5,Freedom Art Gallery,Freedom Art Gallery
1092,1254,5,Freedom Art Gallery,Freedom Art Gallery
1093,1254,5,Freedom Art Gallery,Freedom Art Gallery
1094,1254,5,Freedom Art Gallery,Freedom Art Gallery
1095,1254,5,Freedom Art Gallery,Freedom Art Gallery
1096,2706,4,Museum Of Nepali Art,Museum Of Nepali Art
1097,2706,4,Museum Of Nepali Art,Museum Of Nepali Art
1098,2706,5,Museum Of Nepali Art,Museum Of Nepali Art
1099,2706,4,Museum Of Nepali Art,Museum Of Nepali Art
1100,2706,4,Museum Of Nepali Art,Museum Of Nepali Art
1101,2706,4,Museum Of Nepali Art,Museum Of Nepali Art
1102,2706,4,Museum Of Nepali Art,Museum Of Nepali Art
1103,2706,5,Museum Of Nepali Art,Museum Of Nepali Art
1104,264,5,BK ART Gallery,BK ART Gallery
1105,264,5,BK ART Gallery,BK ART Gallery
1106,264,5,BK ART Gallery,BK ART Gallery
1107,264,5,BK ART Gallery,BK ART Gallery
1108,264,5,BK ART Gallery,BK ART Gallery
1109,264,5,BK ART Gallery,BK ART Gallery
59,264,5,BK ART Gallery,BK ART Gallery
1110,264,1,BK ART Gallery,BK ART Gallery
1111,2978,5,Nupur Art Gallery Center Pvt. Ltd.,Nupur Art Gallery Center Pvt. Ltd.
1112,2978,5,Nupur Art Gallery Center Pvt. Ltd.,Nupur Art Gallery Center Pvt. Ltd.
1113,2978,5,Nupur Art Gallery Center Pvt. Ltd.,Nupur Art Gallery Center Pvt. Ltd.
1114,4207,5,Thang Ku Artist,Thang Ku Artist
1115,4207,5,Thang Ku Artist,Thang Ku Artist
1116,4207,5,Thang Ku Artist,Thang Ku Artist
1117,4109,5,Swoyambhu Art Gallery,Swoyambhu Art Gallery
1118,4109,5,Swoyambhu Art Gallery,Swoyambhu Art Gallery
1119,4109,5,Swoyambhu Art Gallery,Swoyambhu Art Gallery
1120,4109,5,Swoyambhu Art Gallery,Swoyambhu Art Gallery
1121,4109,5,Swoyambhu Art Gallery,Swoyambhu Art Gallery
