id,name,address,latitude,longitude,rating,second_word,types
3374,"Waplukha, khotang","4V7P+RQ, ओख्रे 56200, नेपाल",27.1145657,86.8868914,0,ओख्रे, hike
3375,Khotang nepal,"4Q5P+64, डाँडागाउँ 56200, नेपाल",27.1080367,86.7852797,3,डाँडागाउँ, church
3376,दिप्रुङ चुइचुम्मा,"दिप्रुङ चुइचुम्मा, 56200, नेपाल",27.1037479,86.7488193,,56200, tourist_attraction
3377,Hurlung,"5QMJ+GPH, दिक्तेल 56200, नेपाल",27.1838128,86.7818523,5,दिक्तेल, tourist_attraction
3378,Dhiraj Art Gallery,"M6G2+482, रामधुनी भासी 56709, नेपाल",26.6753021,87.2007881,0,रामधुनी, art_gallery
3379,Biralechour,"3R26+7G2, Indranipokhari 56200, नेपाल",27.0506319,86.8112612,5,Indranipokhari, trek
3380,Manekharka church,"WMM2+C9H, Dhakharka-Manekharka Way, थाङ्पालधाप, नेपाल",27.9335644,85.6509966,5,Dhakharka-Manekharka Way, church
3381,Khotang aiselukharka nepal,"9QG4+RM5, ऐसेलुखर्क 56200, नेपाल",27.3770024,86.7567219,4.4,ऐसेलुखर्क, tourist_attraction
3382,"Masjid, Laukaha","municipality 4, लोकाहा 44500, नेपाल",26.8539214,85.2415401,5,लोकाहा, mosque
3383,Karshik Budhathoki House,"J9XP+C9J, अनन्तलिङ्गेश्वर, नेपाल",27.6487156,85.3862572,1,अनन्तलिङ्गेश्वर, historic_site
3384,एसेलुखर्क,"एसेलुखर्क, बाडे गाउँ, नेपाल",27.7925396,85.6139333,,बाडे गाउँ, trek
3385,Sagar Home,"PJC4+48G, महादेवस्थान मन्डन 45200, नेपाल",27.7203061,85.6058221,0,महादेवस्थान, hike
3386,सहिद पार्क,"XXHJ+F3M, 57000, नेपाल",26.9787227,86.9801662,4,57000, park
3387,Pabitra Church,"XXM6+VCV, 4, नेपाल",26.9847454,86.9610481,5,4, church
3388,जन्तेढुंगा,"जन्तेढुंगा, नेपाल",26.9826779,86.8865224,,नेपाल, tourist_attraction
3389,Jantedhunga Khotang,"2V2G+7G, 56200, नेपाल",27.0007166,86.8762872,0,56200, mosque
3390,तोन्तुओलुङ भर,"WXP5+9CR, 56200, नेपाल",26.9359826,86.9585007,3,56200, hike
3391,Papechung Dada,"8V4V+8F4, फेदी 56200, नेपाल",27.3057641,86.8937049,5,फेदी, park
3392,Balabesi Church,"Kepilasgadhi-2, नेपाल",27.3057324,86.8709352,5,नेपाल, church
3393,केपिलासगढी,"केपिलासगढी, नेपाल",27.3240653,86.819283,,नेपाल, tourist_attraction
3394,Jalapa Cultural Museum,"8Q5F+FPQ, जालपा 56200, नेपाल",27.3095079,86.7745672,4,जालपा, museum
3395,Mani Stone Statue,"CWM7+8P, दोभाने, नेपाल",27.4333569,86.9143526,0,दोभाने, monument
3396,Ghorlpi (घ्रोल्पी /सिसा खानी),"JM7X+8P, टाक्सिन्दु 56000, नेपाल",27.6133196,86.6992843,5,टाक्सिन्दु, historic_site
3397,Salpa Silichung Hiking Trail,"CWF5+F3, सुङ्देल 57000, नेपाल",27.4237427,86.9076702,0,सुङ्देल, trek
3398,Bojhe Ghari बोझे घारी,"9P4W+952, माग्पा 56200, नेपाल",27.3579686,86.7428192,0,माग्पा, picnic
3399,Koyee House,"9VM6+GV, सुङ्देल 56200, नेपाल",27.3837611,86.8621967,5,सुङ्देल, hike
3400,Kanepokhari Park,"PCH3+39H, कागेश्वरी मनोहरा 44600, नेपाल",27.7276863,85.4034816,3.7,कागेश्वरी, park
3401,Bhorleni-Church Kathmandu,"Bagdol Rd, ललितपुर 44600, नेपाल",27.6687277,85.3059765,5,ललितपुर, church
3402,Kamal Pokhari BODE,"M9RP+GF9, मध्यपुर थिमि 44600, नेपाल",27.6912943,85.3862226,4.5,मध्यपुर, tourist_attraction
3403,बराहपोखरी,"बराहपोखरी 56200, नेपाल",26.9846617,86.8119917,,नेपाल, mosque
3404,वराहपोखरी,"वराहपोखरी, नेपाल",26.9864543,86.8147797,,नेपाल, mosque
3405,Pokhariya Tola Mosque,"Q77C+3P4, गौर 44500, नेपाल",26.7626369,85.2718217,3.9,गौर, mosque
3406,Pokhariya Jama Masjid,"R6RX+JCH, लोकाहा 44500, नेपाल",26.8415704,85.2485603,4.7,लोकाहा, mosque
3407,बराह पोखरी,"बराह पोखरी, बराहपोखरी 56200, नेपाल",26.9823782,86.8248581,4.3,बराहपोखरी, mosque
3408,Jama Masjid Pokhar Bhitwa,"F2WQ+3XJ, 32800, नेपाल",27.4952182,83.0398762,4.8,32800, mosque
3409,श्री बराह भगवान मन्दिर,"MC9J+CF4, भक्तपुर 44800, नेपाल",27.6685253,85.4311917,4,भक्तपुर, hindu_temple
3410,Barahapokhari Taal,"XRJF+VPF, बराहपोखरी 56200, नेपाल",26.9821958,86.8242944,5,बराहपोखरी, monument
3411,हिटी पोखरी,"P879+CQ5, काठमाडौँ 44600, नेपाल",27.7135045,85.3194849,4.4,काठमाडौँ, historic_site
3412,Bhandarkhal pokhari,"M8FG+35P, ललितपुर 44600, नेपाल",27.6725831,85.3253908,4.8,ललितपुर, historic_site
3413,नुगः लुँहिटी सुन्धारा,"M89H+V64, ललितपुर 44600, नेपाल",27.6696429,85.3280908,4.3,ललितपुर, historic_site
3414,काल भैरब पिक्निक स्पट,"J982+P82, गोदावरी 44700, नेपाल",27.616768,85.3507779,4,गोदावरी, tourist_attraction
3415,PraGya Art,"Ward 1, Satdobato-Godavari Rd, गोदावरी 44709, नेपाल",27.6101196,85.3562097,0,Satdobato-Godavari Rd, art_gallery
3416,Shanti Ban,"H9X7+3W7, गोदावरी 44709, नेपाल",27.5976517,85.3648328,3.8,गोदावरी, monument
3417,Mahalaxmi,"M84R+HR3, महालक्ष्मी 44700, नेपाल",27.6563979,85.3420483,4.7,महालक्ष्मी, park
3418,"New Illaya Imadol Church, Bhojepokhari","M88V+5W2, महालक्ष्मी 44600, नेपाल",27.6652983,85.3448117,5,महालक्ष्मी, church
3419,Kamal Pokhari,"M84X+7JF, महालक्ष्मी, नेपाल",27.6556982,85.3490616,4,महालक्ष्मी, tourist_attraction
3420,Imadol Masjid,"M85W+4VR, Lalitpur, Imadol Opposite to New Bhadrakali Oil Store Kharibot, 0444705, नेपाल",27.6578611,85.3471321,4.8,Lalitpur, mosque
3421,"महालक्ष्मी मन्दिर , लुभू , ललितपुर।","महालक्ष्मी, नेपाल",27.6436635,85.3721943,4.6,नेपाल, hindu_temple
3422,"फोङ्गा पुखू शान्ति पुखू, सिद्धिपुर","फोङ्गासी (शान्ति पुखू), सिद्धिपुर, महालक्ष्मी 44700, नेपाल",27.6478588,85.3551184,4.4,सिद्धिपुर, monument
3423,"Ganesh Tole,103 Rajkulo Marg Imadol Lalitpur","M83W+QGV, महालक्ष्मी 44700, नेपाल",27.6544985,85.3463013,4.6,महालक्ष्मी, historic_site
3424,Lankuri Bhanjyang,"JC85+FQV, Lamatar-LankuriBhanjyang Rd, महालक्ष्मी 44709, नेपाल",27.6162325,85.4094274,4.3,Lamatar-LankuriBhanjyang Rd, hike
3425,PIA park Lele,"H8G9+QQJ, लेले 44700, नेपाल",27.5769552,85.3193753,4.2,लेले, park
3426,कोन्ज्योसोम झरना,"HC4F+XH, ललितपुर 45200, नेपाल",27.5574375,85.4239375,4.2,ललितपुर, tourist_attraction
3427,Konjyosom Pratima,"GCX2+67, भर्देव 45200, नेपाल",27.5482222,85.40117,4.4,भर्देव, tourist_attraction
3428,Windhorse Gallery,"M8G6+WGH, ललितपुर 44600, नेपाल",27.6772135,85.3113303,4.5,ललितपुर, art_gallery
3429,श्री पूर्णचन्डी मन्दिर,"ललितपुर 44700, नेपाल",27.6735719,85.3202599,4.3,नेपाल, hindu_temple
3430,Karpureshwar Park,"Unnamed Road, वेसीशहर 33600, नेपाल",28.2271216,84.3852283,4.6,वेसीशहर, park
3431,Gatti kulo,"693G+94V, वेसीशहर 33600, नेपाल",28.203494,84.3752964,5,वेसीशहर, amusement_park
3432,Besishahar Community Church,"69GF+39R, वेसीशहर 33600, नेपाल",28.2252442,84.3733854,5,वेसीशहर, church
3433,"बेशीसहर, लमजुङ","69PC+PPV, वेसीशहर 33600, नेपाल",28.2368755,84.3717821,4.5,वेसीशहर, tourist_attraction
3434,भिमसेनस्थान मन्दिर,"डुम्रे-बेसिशहर-चामे राजमार्ग 08, वेसीशहर 33600, नेपाल",28.230466,84.3773659,4.4,वेसीशहर, hindu_temple
3435,Peace Hill Resort Lamjung,"Peace Hill Resort, वेसीशहर 33600, नेपाल",28.2759906,84.3815622,4.6,वेसीशहर, picnic
3436,मध्यनेपाल नगरपालिका,"मध्यनेपाल नगरपालिका 33600, नेपाल",28.0888164,84.2378447,,नेपाल, tourist_attraction
3437,सेखटार मस्जिद,"श्याम्घा, नेपाल",28.0707218,84.2344794,0,नेपाल, mosque
3438,पाेखरा जुलाेजिकल पार्क,"5434+J8M, लेखनाथ 33700, नेपाल",28.1540911,84.1057894,4.2,लेखनाथ, zoo
3439,MadhyaNepal-4 Lamjung Shisaghat,"36WH+5HQ, Krishi margha, Shisaghat 33600, नेपाल",28.0960087,84.2290315,4.5,Krishi margha, hindu_temple
3440,BP Koirala statue वि पि कोइराला को शालिक,"36PQ+QJV, Vyas Sadak, क्यामिन 33600, नेपाल",28.0869798,84.2390137,0,Vyas Sadak, monument
3441,Sishaghat picnic spot,"36VH+C6C, श्याम्घा, नेपाल",28.0939762,84.2277226,5,श्याम्घा, picnic
3442,"Sauthar, koiralaphant lamjung","583F+24R Koiralaphant, sauthar 33600, नेपाल",28.1526222,84.3227807,0,sauthar, hike
3443,Thatigaira Park,"3F58+VX4, डुम्रे-बेसिशहर-चामे राजमार्ग, पुरकोट, नेपाल",28.0596456,84.4674386,3,डुम्रे-बेसिशहर-चामे राजमार्ग, park
3444,Rainastar Church,"3FJF+696, धमिलीकुवा 33600, नेपाल",28.0805846,84.4733706,0,धमिलीकुवा, church
3445,Rainaskot राइनासकोट,"Lamjung Rainas Rainas, 33600, नेपाल",28.121811,84.4901607,4.5,33600, tourist_attraction
3446,Lamjung rainas,"3FVW+V8H, 33600, नेपाल",28.0946807,84.4958697,4.5,33600, tourist_attraction
3447,Rainas Mosque,"4F92+5H8, Unnamed Road, तार्कुघाट 33600, नेपाल",28.1179098,84.4514473,4.3,Unnamed Road, mosque
3448,Ram Mandir राम मन्दिर,"4G3P+9F9, हर्मी 33600, नेपाल",28.1034163,84.5362296,5,हर्मी, hindu_temple
3449,Picnic spot Bagayecha marsyangdi.,"4CCM+GW8, सुन्दरबजार 33600, नेपाल",28.1212789,84.4348141,0,सुन्दरबजार, picnic
3450,Pigeon Hill,"49QM+FF, सुन्दरबजार 33600, नेपाल",28.1386809,84.383635,0,सुन्दरबजार, park
3451,Sundar Bazar Church,"4CH7+M2M, सुन्दरबजार 33600, नेपाल",28.1292039,84.4125539,0,सुन्दरबजार, church
3452,Ananta shalom church Sundarbazar,"4CH9+W7C, सुन्दरबजार 33600, नेपाल",28.129795,84.418085,0,सुन्दरबजार, church
3453,Fulbari,"4CJM+JC6, सुन्दरबजार 33600, नेपाल",28.1315721,84.4331352,0,सुन्दरबजार, tourist_attraction
3454,Nurani Jama Masjid नूरानी जामे मस्जिद,"4CXQ+HJG, भोटेओडार 33600, नेपाल",28.1488805,84.4390562,5,भोटेओडार, mosque
3455,Dhuseni Kalika temple,"584G+JWX, Sundarbazar 10, सुन्दरबजार, नेपाल",28.1586989,84.3263886,4.3,Sundarbazar, hindu_temple
3456,Shiva Statue,"4C8J+9V4, सुन्दरबजार 33600, नेपाल",28.1159265,84.4318779,4,सुन्दरबजार, monument
3457,सुन्दरबजार,"सुन्दरबजार 33600, नेपाल",28.1448417,84.412014,,नेपाल, historic_site
3458,"Hattigade, Sundarbazar-3 Lamjung","दुराडांडा 33600, नेपाल",28.1663682,84.3493188,4.8,नेपाल, historic_site
3459,Sirsire Dada,"Unnamed Road, सुन्दरबजार 33600, नेपाल",28.1417086,84.4342185,4.8,सुन्दरबजार, trek
3460,Kherel Dada,"49PM+5FX, सुन्दरबजार 33600, नेपाल",28.1354923,84.383749,0,सुन्दरबजार, hike
3461,Gorkha Park,"78H5+6RJ, घले गाउँ 33600, नेपाल",28.2780951,84.3095051,4.5,घले, park
3462,क्याईक्युम्रु पुरी,"7726+CP8, उत्तरकन्या 33600, नेपाल",28.249787,84.261804,0,उत्तरकन्या, amusement_park
3463,Ghale Park,"78G6+H4C, घले गाउँ 33600, नेपाल",28.2761924,84.3102544,4.6,घले, tourist_attraction
3464,ईशानेश्वर महादेव मन्दिर,"565G+HJX, भोर्लेटार 33600, नेपाल",28.1589794,84.2265953,4.5,भोर्लेटार, hindu_temple
3465,Statue of gautam buddha,"69FJ+H86, वेसीशहर 33600, नेपाल",28.2239096,84.3807812,5,वेसीशहर, monument
3466,Kwhola Sothar क्व्होला सोथार,"95HP+F29, नमर्जुंग 33700, नेपाल",28.378666,84.1851082,0,नमर्जुंग, historic_site
3467,GHALEGAUN HOMESTAY HEAD OFFICE,"Tourism office, घले गाउँ 33600, नेपाल",28.2783125,84.3088374,4.3,घले, trek
